id;full_sq;life_sq;floor;preschool_education_centers_raion;school_education_centers_raion;school_education_centers_top_20_raion;university_top_20_raion;sport_objects_raion;additional_education_raion;culture_objects_top_25_raion;shopping_centers_raion;metro_km_walk;kindergarten_km;school_km;park_km;green_zone_km;mkad_km;bulvar_ring_km;kremlin_km;price_doc
8779;52;30;14;6;6;0;0;7;0;0;1;0.825308218;0.332435076;0.216523211;1.7342222;0.273326601;10.48008443;5.55660831;6.226393492;9000000
8780;39;NA;1;0;0;0;0;0;1;0;0;12.0196948;4.415205068;7.67132211;9.684196521;0.991823918;11.75127656;28.38510423;29.13376481;3339842
8781;81;NA;5;9;10;0;0;17;6;0;11;0.031808467;0.556067501;0.249131302;0.528763787;0.55797958;1.744855881;17.56646253;18.7528432;11280240
8782;64;44;10;7;8;0;0;5;2;0;3;1.570999298;0.690092319;0.711115852;1.020736795;0.087100717;1.582621232;12.74107015;13.58809536;12000000
8783;72;43;17;8;8;0;1;12;5;1;5;0.96734969;0.155390189;0.278009801;0.353074531;0.301000284;5.011867153;8.810319878;9.653289982;13300000
8784;78;78;5;6;7;0;0;3;4;0;9;0.563323025;0.379842284;0.374914175;2.122393153;0.53312641;2.327910479;16.14904661;16.78022373;11365774
8785;60;60;3;0;0;0;0;0;1;0;0;12.0196948;4.415205068;7.67132211;9.684196521;0.991823918;11.75127656;28.38510423;29.13376481;4481248
8786;44;28;8;4;4;0;0;6;2;0;5;3.313546497;0.228037942;0.458114769;0.429430208;0.022961452;1.784921902;14.06329676;15.52167912;5800000
8787;37;22;7;4;5;0;0;18;4;0;3;2.329161977;0.189555498;0.547838711;2.505120171;0.161061373;5.637217384;8.60902381;9.770766389;6200000
8788;102;102;9;0;0;0;0;3;3;0;2;5.700245301;3.861878188;3.53267974;6.520122631;0.183506282;8.184751973;22.54890872;23.37369741;8339376
8789;29;NA;11;9;10;0;0;17;6;0;11;0.943533087;0.958373922;0.631865989;0.973781198;0.038322553;1.360069848;16.76714792;17.94890404;4757244
8790;37;19;16;5;5;0;0;4;3;0;3;0.702799313;0.179074286;0.21589149;0.475970086;0.227654428;1.099483178;14.85325596;16.34406956;6000000
8791;37;19;14;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;3845468
8792;38;18;11;0;0;0;0;3;3;0;2;7.024726509;4.80987539;4.676646377;7.028798917;0.21758986;7.60539869;22.36962304;23.16553086;2105000
8793;31;21;8;1;1;0;0;2;1;0;3;1.578925821;0.165083122;0.392356561;0.351660826;0.051941633;8.832243386;8.289078307;8.949666168;3000000
8794;50;50;6;0;0;0;0;0;3;0;1;5.057597846;0.457029761;2.204637801;1.930584579;0.243879831;7.753876083;26.17695042;26.83346869;4092266
8795;49;29;7;3;4;0;0;11;3;0;1;3.113943996;0.292332964;0.248451588;0.872156464;0.051254004;1.17727669;13.49059171;15.06059749;1000000
8796;54;32;14;5;5;0;0;1;0;0;4;1.288134936;0.140718014;0.32084588000000003;2.033076433;0.015456822;1.060902517;13.31076272;14.82493597;8050000
8797;53;32;13;4;5;0;0;5;1;0;5;1.245921794;0.282720028;0.515065468;0.265689164;0.041998524;2.643019466;14.62296805;15.34345485;9150000
8798;79;49;5;4;4;0;1;14;4;0;8;0.910008585;0.153388334;0.343135077;1.298966462;0.64406516;6.630961641;6.212876458;8.001352031;10300000
8799;142;142;4;0;0;0;0;3;2;0;0;21.74975987;0.502620497;15.09787929;16.10229791;0.20624237;20.13461524;36.68360441;37.43465057;5680000
8800;43;28;9;7;7;0;0;7;7;0;7;0.251023481;0.524387301;0.996797664;1.14207045;0.261675259;1.211022775;15.30106369;16.03667366;7050000
8801;38;38;15;5;5;0;0;4;3;0;5;0.997607005;0.15786823;0.14289207;0.614307045;0.383847456;2.262841881;16.26337171;17.11784961;5750000
8802;65;30;1;0;0;0;0;0;2;0;0;2.254916339;0.647239114;0.826052086;1.799914811;0.314381737;7.229762565;24.89313031;25.59597356;5252520
8803;57;41;9;5;5;0;0;11;3;0;11;1.048577358;0.171452364;0.560841254;2.20055664;0.349154907;4.633554455;11.3904239;12.12291976;9900000
8804;37;37;23;8;9;0;0;6;2;0;10;1.973413595;0.964939966;0.199259913;2.253260199;0.330331079;1.202210361;13.14671481;14.29423798;7195850
8805;59;32;17;6;6;0;0;3;1;0;5;0.367356001;0.217475246;0.459464342;0.407404058;0.036980498;2.635868933;14.51869535;15.25889471;9300000
8806;29;NA;15;9;10;0;0;17;6;0;11;0.031808467;0.556067501;0.249131302;0.528763787;0.55797958;1.744855881;17.56646253;18.7528432;4768335
8807;77;53;12;6;6;0;0;4;2;0;4;1.1324106;0.311885572;0.470710103;1.674308936;0.297987239;2.809608775;15.0310868;15.66469343;8650000
8808;29;NA;20;9;10;0;0;17;6;0;11;0.031808467;0.556067501;0.249131302;0.528763787;0.55797958;1.744855881;17.56646253;18.7528432;4963218
8809;63;41;4;6;7;0;0;3;4;0;9;0.500576867;0.298745962;0.274588181;2.154292811;0.302783302;2.125496249;16.24524269;16.88378308;9800000
8810;40;NA;17;5;5;0;0;0;4;0;0;0.369300592;1.55371797;0.480207595;3.008938568;1.678090283;5.686274614;18.4071203;19.76393757;4112800
8811;55;28;2;5;6;0;0;3;2;0;5;2.099903553;0.132536672;0.413433523;1.813331885;0.137531108;0.234593011;15.62238716;16.36852645;1000000
8812;60;43;5;2;3;0;0;1;0;0;0;20.91503107;1.755253737;0.277579683;16.08258439;0.37956146;18.60222492;35.52680971;36.795940710000004;1100000
8813;52;NA;17;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4565790
8814;39;29;4;7;8;0;0;5;2;0;3;2.435585845;0.914817328;0.246783406;1.888923336;0;1.024203178;13.12797715;13.98091123;7650000
8815;30;18;3;10;13;0;0;13;1;0;4;0.820910704;0.205182218;0.122596202;1.061819218;0.180363817;4.87877365;10.42650514;11.34790833;5100000
8816;54;30;3;13;14;0;0;16;16;0;15;2.891985993;0.087121098;0.846531987;1.53791919;0.388077661;5.954470088;11.30670828;12.00059138;8300000
8817;51;30;17;6;6;0;0;7;0;0;1;1.392169875;0.227575623;0.320982123;1.296108354;0.020202065;9.942686033;5.925609939;6.614906502;12000000
8818;32;21;7;4;7;0;0;5;1;0;0;1.612309608;0.1598763;0.687416984;0.940754274;0.245595268;5.691251077;8.504214047;9.458730736;4780000
8819;51;32;4;5;5;0;0;11;3;0;11;1.499610537;0.473382222;0.662251079;2.589786238;0.059438954;2.881223807;12.68674439;13.4322383;990000
8820;42;NA;7;0;0;0;0;0;2;0;0;2.480616209;0.847506753;1.044495161;1.749201899;0.580784592;7.496034318;25.15539081;25.85869086;4224330
8821;55;40;4;5;8;1;1;23;2;2;5;1.027261201;0.13173923;0.536015469;0.364969849;0.364785574;10.42743816;2.83412122;3.708609688;16000000
8822;80;46;12;1;2;0;0;4;0;0;0;1.301703569;0.196480497;0.379488045;1.179164785;0.39180874;8.521012354;6.407459063;7.899041317;8830000
8823;166;NA;7;6;8;0;1;11;1;0;4;1.942109335;0.41129322;0.755596306;1.672691692;0.488245477;4.434626901;10.41375556;11.16738686;22642734
8824;32;18;9;5;8;0;0;6;1;1;3;1.368986112;0.349676016;0.264634402;0.857802369;0.093525895;9.964687513;7.278692605;7.863999934;6200000
8825;74;44;12;4;4;0;1;12;1;0;7;0.194244729;0.115107175;0.904455763;2.467355858;0.455849081;8.6347312;3.688519879;5.419814801;12500000
8826;141;141;13;4;4;1;2;29;16;10;23;1.121589009;1.048961618;0.269716418;0.284299796;0.189089214;13.91781463;0.506919217;0.072896553;32637000
8827;38;38;12;6;7;0;0;3;4;0;9;1.089676874;0.348053477;0.687269785;2.529638033;0.216039586;2.928233232;15.65853704;16.27644896;5750000
8828;59;42;5;5;5;0;0;11;3;0;11;0.695605394;0.293395635;0.179099718;2.590375145;0.15748091;4.21886974;11.82015522;12.55402845;10000000
8829;133;84;4;8;8;0;1;12;5;1;5;0.686701041;0.238236416;0.292942685;1.089129797;0.455418918;5.920234734;7.739209507;8.593063732;28000000
8830;226;94;20;6;6;0;0;7;0;0;1;1.142597188;0.236218957;0.575921148;0.613176058;0.053125248;9.38521035;6.609600542;7.302871303;13200000
8831;40;NA;5;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4112800
8832;57;35;7;11;13;1;0;13;4;0;4;1.930869309;0.169488426;0.153492516;3.088577231;0.160531538;3.148049922;21.4785038;22.13600162;7700000
8833;34;13;16;0;0;0;0;1;0;0;0;6.242182428;3.585834165;3.547584524;4.068227887;0.552420175;3.179301194;20.51218165;21.24186127;3478200
8834;51;30;10;4;5;0;0;6;4;0;6;1.228046105;0.424409688;0.311674739;1.070181272;0.190436826;7.951550144;8.150536477;8.858101591;13250000
8835;80;NA;11;8;9;0;0;6;2;0;10;1.973413595;0.964939966;0.199259913;2.253260199;0.330331079;1.202210361;13.14671481;14.29423798;12674600
8836;59;NA;17;3;4;0;0;11;3;0;1;1.596860919;0.189535928;0.765754618;0.293184776;0.035166413;2.971639777;11.61552136;13.17656483;10101000
8837;61;NA;15;5;5;0;0;0;4;0;0;0.369300592;1.55371797;0.480207595;3.008938568;1.678090283;5.686274614;18.4071203;19.76393757;5616688
8838;83;46;17;13;14;0;0;16;16;0;15;1.398869331;0.168677408;0.24282299;0.883756762;0.090217498;4.20882683;12.15752967;13.06505558;10400000
8839;59;38;2;1;2;0;0;4;0;0;0;1.218885554;0.102606969;0.464894139;1.165814045;0.385391486;8.606892709;6.312200504;7.80378272;8700000
8840;37;19;14;5;5;0;0;3;2;0;2;1.307407796;0.103302744;0.301697246;2.170995029;0.509767443;4.24942405;11.86058658;13.34104778;1000000
8841;72;NA;21;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;6064634
8842;40;17;20;8;8;0;1;12;5;1;5;4.387969806;0.279628636;0.568320334;1.337043962;0.527198666;8.604736624;4.648573802;5.526847226;8500000
8843;51;NA;14;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4616521
8844;82;NA;5;0;0;0;0;1;0;0;0;5.574398045;3.029289207;2.883597955;3.404786896;0.035035251;2.498267346;19.94519288;20.66681407;6477010
8845;61;NA;6;5;5;0;0;0;4;0;0;0.369300592;1.55371797;0.480207595;3.008938568;1.678090283;5.686274614;18.4071203;19.76393757;5718266
8846;38;19;3;6;6;0;0;6;1;0;8;0.33381635;0.14351072;0.226613037;2.151880101;0.241657991;1.100516722;19.44322139;20.09514688;7000000
8847;32;18;2;4;4;1;0;4;2;0;3;2.210175823;0.128682989;0.33658111;0.695598249;0.027596613;2.190144361;12.26206655;13.69871103;1000000
8848;59;NA;4;0;0;0;0;0;0;0;1;4.703026155;1.244542625;0.738241215;7.014560002;0.409529592;9.574443389;23.47409759;24.34442477;4837017
8849;47;27;6;2;3;0;0;1;0;0;0;22.1161803;1.481398151;0.118299266;16.45336629;0.014463688;18.98264432;35.90670361;37.17678329;5500000
8850;37;22;3;4;4;0;0;7;1;0;5;1.448785192;0.222336312;0.150636118;0.951509456;0.314965019;3.652500234;8.575406428;10.08409578;6900000
8851;82;82;21;9;10;0;0;17;6;0;11;0.031808467;0.556067501;0.249131302;0.528763787;0.55797958;1.744855881;17.56646253;18.7528432;11903597
8852;58;30;15;2;4;0;0;10;2;0;5;2.151228393;1.27250728;0.454124766;1.22931003;0.703357864;3.499970377;12.0145437;13.23829619;5644042
8853;82;79;25;9;10;0;0;17;6;0;11;0.031808467;0.556067501;0.249131302;0.528763787;0.55797958;1.744855881;17.56646253;18.7528432;10365037
8854;34;34;5;5;7;1;0;6;0;0;5;3.358161765;0.344754559;0.279351395;0.590177659;0.190720921;4.379586709;9.256949959;10.13251712;5700000
8855;37;NA;8;0;0;0;0;0;0;0;1;1.722233308;0.897888573;1.234234528;4.566595488;0.427247711;7.12321525;21.03856121;21.90579236;3880794
8856;36;19;1;4;4;0;0;3;2;0;4;1.768173145;0.191703226;0.588007226;1.135737686;0.598473107;3.161417338;12.9613426;14.43916665;4200000
8857;48;42;10;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4591398
8858;54;34;8;3;3;0;1;14;4;0;8;0.356213423;0.618236552;0.477451542;0.676400093;0.41880484;11.96668374;1.847864491;3.354629161;11900000
8859;71;71;1;0;0;0;0;0;0;0;1;8.038429025;2.653879314;2.85892752;8.099437367;0.14870048;10.60994571;24.14808173;25.02885405;5930866
8860;62;35;6;3;5;0;0;15;0;0;0;1.758834169;0.255314044;0.590560405;1.489456578;0.645367352;12.50191577;2.123506581;3.389356568;11700000
8861;51;30;10;1;2;0;0;4;0;0;0;0.59715603;0.188706624;0.878030135;0.829097337;0.143195775;8.708497755;6.050141772;7.539692696;4550100
8862;38;NA;5;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4151600
8863;38;19;12;5;5;0;0;7;3;0;16;0.60459456;0.117052779;0.331519325;0.991844476;0.076662218;0.688718224;15.02736492;16.51589066;5900000
8864;62;44;12;5;5;0;0;7;3;0;16;0.779981066;0.111125871;0.254395587;1.28609364;0.236695568;1.493650652;14.04736768;15.53560752;8100000
8865;71;NA;5;0;0;0;0;0;3;0;1;3.435228851;0.705528326;1.559477401;0.430541983;0.137624865;7.364007197;25.3608136;26.04356332;5007939
8866;32;17;1;7;8;1;0;5;0;0;1;2.691900306;0.201294714;0.599294877;1.893609405;0.108581883;0.451351238;11.81178246;13.48784153;5300000
8867;38;19;14;5;5;0;1;7;6;0;3;4.014007893;0.887853938;0.313079787;0.532761192;0.420127553;5.614317623;12.49351264;13.05169699;5600000
8868;29;19;8;5;5;0;0;8;5;4;1;0.935488231;0.182234629;0.523993042;1.418504123;0.002848546;9.182163588;5.258174409;6.69141283;5500000
8869;37;20;9;3;3;0;0;6;2;0;3;1.057874718;0.192327139;0.237624496;0.765271017;0.209837247;2.454132736;12.09219616;13.6033449;6000000
8870;33;16;4;6;6;0;0;7;0;0;1;1.672388136;0.448249576;0.545752826;1.967326336;0.56102677;9.248801439;5.776987846;6.512083257;7500000
8871;37;34;2;4;7;0;0;5;1;0;0;1.122806061;0.246445084;0.43095118;1.025787832;0.281077199;5.132056515;8.790434381;9.778762775;6296120
8872;83;44;20;4;4;1;0;4;2;0;3;1.99630198;0.330403194;0.487750752;0.066455802;0.491943397;2.829206537;11.63853578;13.08032993;2000000
8873;82;48;3;6;6;0;0;6;1;0;8;0.657325651;0.211313435;0.348751253;1.791046634;0.025208961;0.564523275;18.90888944;19.55926412;10700000
8874;41;41;6;6;7;0;0;3;4;0;9;0.563323025;0.379842284;0.374914175;2.122393153;0.53312641;2.327910479;16.14904661;16.78022373;6516400
8875;65;30;1;0;0;0;0;0;2;0;0;2.254916339;0.647239114;0.826052086;1.799914811;0.314381737;7.229762565;24.89313031;25.59597356;5252520
8876;44;18;12;2;3;0;0;7;3;0;6;4.150387378;0.180654377;0.56187726;1.724710228;0.326369789;4.812013725;8.422638407;9.304190329;9600000
8877;52;51;16;5;5;0;0;0;4;0;0;0.369300592;1.55371797;0.480207595;3.008938568;1.678090283;5.686274614;18.4071203;19.76393757;5605775
8878;32;18;1;2;3;0;0;6;3;0;1;0.252418043;0.160568814;0.523123594;3.584683676;0.419463914;2.313072584;10.49750823;12.26168243;4800000
8879;53;30;8;3;3;0;0;3;0;0;2;23.18416128;0.518351466;0.439428603;15.66808353;0.407937675;18.40777986;35.27710251;36.57912454;5900000
8880;36;20;3;1;2;0;1;8;5;0;0;1.973210585;0.063017422;0.548870699;0.221077799;0.10970392;7.064231486;7.224355686;8.766597502;5200000
8881;37;NA;13;4;7;0;0;5;1;0;0;0.057762843;0.385431628;0.58486722;0.451576626;0.116584401;6.124212552;7.281512344;8.331436845;6085035
8882;41;NA;8;0;0;0;0;0;2;0;0;2.436882294;0.745285772;0.936323574;1.773759013;0.456704279;7.371716114;25.03210973;25.73525569;4147320
8883;65;60;6;0;0;0;0;0;2;0;0;2.436882294;0.745285772;0.936323574;1.773759013;0.456704279;7.371716114;25.03210973;25.73525569;5741190
8884;84;NA;17;9;10;0;0;17;6;0;11;0.031808467;0.556067501;0.249131302;0.528763787;0.55797958;1.744855881;17.56646253;18.7528432;10209115
8885;64;35;7;4;5;0;0;5;1;0;5;0.574180951;0.33825103;0.449574539;2.06947981;0.271206534;1.802592966;15.98810837;16.63750426;11740000
8886;52;30;7;4;5;0;0;6;4;0;2;1.970786274;0.527609965;0.887721732;0.977693746;0.176141494;5.545104982;12.84782031;13.35672578;8500000
8887;48;NA;7;0;0;0;0;1;0;0;0;5.026674327;2.632970607;2.674023273;3.497252;0.363251558;2.489942245;19.99619041;20.70999294;4023390
8888;44;27;5;2;3;0;0;7;3;0;6;1.432840207;0.205414867;0.413883577;0.814251235;0.019437134;2.072281284;11.77763319;12.63104031;6300000
8889;42;21;11;5;5;0;0;7;3;0;16;0.965704482;0.253620907;0.200847319;2.410738965;0.533785834;1.563732752;13.44592588;14.9244289;2000000
8890;29;NA;15;9;10;0;0;17;6;0;11;0.031808467;0.556067501;0.249131302;0.528763787;0.55797958;1.744855881;17.56646253;18.7528432;4766726
8891;82;NA;20;9;10;0;0;17;6;0;11;0.031808467;0.556067501;0.249131302;0.528763787;0.55797958;1.744855881;17.56646253;18.7528432;10122107
8892;45;27;12;4;6;0;1;13;3;0;3;2.979874913;0.124168871;0.297684068;1.855098035;0.326318616;4.088302248;10.13990499;11.733293;7000000
8893;63;42;8;5;5;0;0;5;3;0;6;0.726778991;0.420685696;0.594148679;3.741362579;0.549380226;4.872504568;13.35880851;13.99557536;9750000
8894;32;18;7;3;3;0;0;0;3;0;0;4.966074332;0.35608807;0.208143141;3.242145213;0.133404225;1.912079141;15.48127353;17.27061126;4200000
8895;26;NA;25;0;0;0;0;1;0;0;0;6.15001015;3.602578403;3.902132564;4.44822859;0.574535276;3.657878256;20.87560196;21.60973301;2956800
8896;37;17;16;11;13;1;0;13;4;0;4;0.214986105;0.333347175;0.409029865;2.422462747;0.070481493;4.46946491;22.36546757;23.05048525;4400000
8897;44;30;5;7;9;0;2;25;2;0;10;0.967635758;0.49402438;0.294852809;0.685406565;0.413869008;10.98093245;1.17021098;2.8007367;6800000
8898;83;45;6;4;4;1;2;29;16;10;23;0.369717841;0.225493516;0.903310362;0.404975859;0.418006793;13.75693613;0.835439362;2.170017813;22300000
8899;36;21;2;7;7;1;0;7;2;0;6;0.899402053;0.301519465;0.276246335;2.025901327;0.579991572;2.243201126;16.13152011;16.67900371;6300000
8900;44;28;1;6;7;0;0;5;3;0;4;2.047588006;0.309934813;0.425236835;2.648514092;0.160147488;3.856616889;9.593705092;11.39013095;3000000
8901;51;NA;5;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;5065049
8902;76;45;10;4;5;0;0;4;2;0;0;1.733299683;0.182504202;1.300343481;0.971128364;0.286244532;3.991255403;16.41685462;17.86041997;9800000
8903;43;NA;9;0;0;0;0;3;3;0;2;5.700245301;3.861878188;3.53267974;6.520122631;0.183506282;8.184751973;22.54890872;23.37369741;4380191
8904;83;60;5;10;13;0;0;13;1;0;4;1.50521165;0.126278695;0.169344972;1.558153391;0.342422592;5.823057228;10.3912238;11.25350784;1000000
8905;124;124;2;0;0;0;0;3;2;0;0;21.79740404;0.54610224;15.14808307;16.1643733;0.119937285;20.16256135;36.69524104;37.44680016;5586300
8906;44;29;3;2;3;0;0;1;1;0;0;1.642715899;0.163756963;0.459901696;3.139717127;0.20435955;3.73111854;9.590623969;11.3814695;6300000
8907;37;NA;25;8;9;0;0;6;2;0;10;1.50981767;0.971417087;0.549376974;2.063024264;0.139024756;0.443384115;13.84375491;14.99867287;7095200
8908;43;NA;14;9;10;0;0;17;6;0;11;0.943533087;0.958373922;0.631865989;0.973781198;0.038322553;1.360069848;16.76714792;17.94890404;6827489
8909;81;54;5;2;2;0;0;6;0;0;0;1.073129175;0.152067114;0.889556503;0.501206672;0.154771645;10.82102938;4.521732835;5.862265695;17500000
8910;69;41;5;5;9;0;0;12;5;0;11;0.163751555;0.413787367;0.333281427;3.249436739;0.017623786;10.78843964;4.644598164;5.24617055;13250000
8911;38;23;9;1;1;0;0;0;0;0;1;5.091683748;1.199946182;0.716231148;7.108104087;0.035146625;9.582269871;23.58613779;24.44745181;4700000
8912;38;22;7;3;3;0;1;14;4;0;8;0.22488113;0.355175596;0.275042265;0.484937104;0.21522797;12.99857548;0.748126312;2.212315657;10150000
8913;54;36;NA;2;2;0;0;6;0;0;0;1.930613358;0.46171207;0.746629248;1.055467882;0.108399986;10.73249404;4.79124644;6.170779323;8600000
8914;44;29;2;4;6;0;0;3;2;0;5;3.131226553;0.133468578;0.301019707;1.535267446;0.62492248;3.452543777;12.02766302;13.44076565;5400000
8915;51;30;5;5;5;0;0;3;2;0;2;0.480621826;0.409407689;0.313761517;1.468092588;0.16753389899999999;5.87826104;10.10096327;11.58094919;3850000
8916;30;30;16;0;0;0;0;1;0;0;0;6.15001015;3.602578403;3.902132564;4.44822859;0.574535276;3.657878256;20.87560196;21.60973301;3473000
8917;36;19;7;4;6;0;0;16;3;0;6;0.472710101;0.096058738;0.690614339;2.992324883;0.025392844;2.233201885;10.74930956;12.52751565;2000000
8918;72;NA;10;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;6135997
8919;61;34;3;7;8;0;0;5;2;0;3;1.603232846;0.156317946;0.262370639;1.714564054;0.677134469;1.761923728;12.33277522;13.18862825;13700000
8920;46;18;3;5;5;0;0;4;3;0;5;2.251997996;0.348246307;1.13766812;1.98402061;0.479331429;2.03312213;16.26427577;17.09129733;4700000
8921;47;30;9;4;4;0;0;10;3;0;9;1.407954234;0.267910532;0.808665295;1.90690615;0.177037416;4.277341031;11.09253961;12.58358406;8000000
8922;108;76;5;4;5;0;0;18;4;0;3;3.328336827;0.292271763;0.8138802;2.310074784;0.297810111;6.030157739;8.401664734;9.52452609;8792000
8923;52;30;12;4;5;0;0;18;4;0;3;1.252814653;0.969172333;0.735791357;3.076475374;0.526099578;7.549192519;6.759815386;7.897952014;7525000
8924;99;71;2;5;8;1;1;23;2;2;5;0.454689732;0.389413835;0.723323496;0.367981825;0.126095715;11.43042827;2.021983757;2.830191242;37300000
8925;29;18;9;4;6;0;0;10;3;0;10;0.770772984;0.329410871;0.087479094;2.117895602;0.584189915;9.317330508;9.352525421;9.920333384;6000000
8926;49;31;3;5;9;0;0;12;5;0;11;0.460612182;0.326225025;0.296610363;1.995823093;0.010685018;13.03491439;3.404352412;3.92670761;2000000
8927;41;NA;4;0;0;0;0;0;2;0;0;2.436882294;0.745285772;0.936323574;1.773759013;0.456704279;7.371716114;25.03210973;25.73525569;4147320
8928;44;30;5;5;5;0;2;4;2;0;2;2.13111064;0.166125737;0.421833945;2.477764148;0.119047223;6.732845742;10.16902351;10.86520884;6500000
8929;58;35;4;2;2;0;0;3;0;0;7;1.730805412;0.116213603;0.3675944;0.83658883;0.452912883;1.84504185;14.27113052;15.61953437;10500000
8930;50;33;7;4;7;0;0;5;1;0;0;1.363345175;0.132294328;0.169626753;0.330476079;0.629456934;5.808911638;7.883198919;8.884683654;7200000
8931;61;NA;17;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;5121988
8932;59;35;6;5;8;1;1;23;2;2;5;1.544039708;0.387073788;0.200973985;0.583835536;0.370037541;11.25970177;1.967872762;2.847211931;19100000
8933;65;35;3;0;0;0;0;0;2;0;0;2.436882294;0.745285772;0.936323574;1.773759013;0.456704279;7.371716114;25.03210973;25.73525569;5952000
8934;64;44;8;3;4;0;0;0;0;0;0;24.93794767;1.690109838;0.468826017;17.19228145;0.099013275;20.00850575;36.83330905;38.14873624;7300000
8935;40;NA;15;0;0;0;0;0;3;0;1;5.057597846;0.457029761;2.204637801;1.930584579;0.243879831;7.753876083;26.17695042;26.83346869;3410402
8936;106;72;4;7;9;0;1;29;2;3;5;0.545279206;0.651659402;0.230599692;0.653689423;0.235525271;14.00016794;0.234327224;0.756164898;22800000
8937;59;59;2;0;0;0;0;0;0;0;0;13.31457522;0.080554614;7.465533087;12.53591035;0.142926869;12.69348433;27.95587215;28.73814133;4219000
